
2.691650	-75.683662
5.383301	-74.654602
8.074951	-68.882866
10.766602	-63.593849
13.458252	-61.402725
16.149902	-67.596252
18.841553	-82.237015
21.533203	-77.418587
24.224854	-83.284782
26.916504	-71.125038
29.608154	-64.247841
32.299805	-63.531334
34.991455	-72.302811
37.683105	-75.348793
40.374756	-78.135132
43.066406	-79.611244
45.758057	-82.005638
48.449707	-76.364761
51.141357	-75.016289
53.833008	-72.024384
56.524658	-76.306335
59.216309	-87.109085
61.907959	-93.156540
64.599609	-97.410675
67.291260	-86.803101
69.982910	-85.391159
72.674561	-83.171349
75.366211	-83.684761
78.057861	-84.140732
80.749512	-86.445557
83.441162	-95.635727
86.132813	-83.881729
88.824463	-82.016815
91.516113	-85.484001
94.207764	-84.193413
96.899414	-84.103355
99.591064	-81.486771
102.282715	-84.180687
104.974365	-82.159126
107.666016	-84.176956
110.357666	-83.080101
113.049316	-98.090523
115.740967	-85.952911
118.432617	-85.099792
121.124268	-91.945465
123.815918	-100.736374
126.507568	-85.522247
129.199219	-98.615295
131.890869	-91.063568
134.582520	-84.466873
137.274170	-80.909973
139.965820	-91.293228
142.657471	-79.107620
145.349121	-80.579483
148.040771	-85.527718
150.732422	-89.472160
153.424072	-86.257774
156.115723	-84.906044
158.807373	-84.734642
161.499023	-86.072060
164.190674	-99.840996
166.882324	-82.678055
169.573975	-84.019333
172.265625	-86.242775
174.957275	-80.913841
177.648926	-82.644608
180.340576	-80.189064
183.032227	-83.373871
185.723877	-82.987137
188.415527	-88.262642
191.107178	-84.455330
193.798828	-81.747589
196.490479	-75.788025
199.182129	-70.803864
201.873779	-71.718246
204.565430	-71.429115
207.257080	-67.564148
209.948730	-64.662201
212.640381	-92.406769
215.332031	-66.351517
218.023682	-66.194298
220.715332	-65.831604
223.406982	-66.907112
226.098633	-70.869873
228.790283	-71.570557
231.481934	-71.372803
234.173584	-72.693062
236.865234	-78.183334
239.556885	-73.051353
242.248535	-69.880547
244.940186	-78.149605
247.631836	-70.215485
250.323486	-70.997917
253.015137	-69.742661
255.706787	-74.262970
258.398438	-73.412071
261.090088	-74.377914
263.781738	-89.761223
266.473389	-72.545013
269.165039	-84.835304
271.856689	-65.936104
274.548340	-69.720848
277.239990	-71.826675
279.931641	-74.296570
282.623291	-70.895187
285.314941	-69.781609
288.006592	-76.730736
290.698242	-76.837738
293.389893	-68.392784
296.081543	-67.038292
298.773193	-80.552521
301.464844	-72.333626
304.156494	-73.976227
306.848145	-82.469879
309.539795	-68.281998
312.231445	-65.869682
314.923096	-69.350662
317.614746	-73.566895
320.306396	-70.028282
322.998047	-73.819115
325.689697	-75.590660
328.381348	-70.970818
331.072998	-69.173042
333.764648	-66.942802
336.456299	-72.122986
339.147949	-72.098717
341.839600	-62.908009
344.531250	-62.595768
347.222900	-65.469337
349.914551	-66.169876
352.606201	-73.209381
355.297852	-71.616776
357.989502	-72.224861
360.681152	-73.194771
363.372803	-74.788368
366.064453	-87.099937
368.756104	-69.332054
371.447754	-69.893272
374.139404	-65.589607
376.831055	-68.163445
379.522705	-72.370888
382.214355	-66.927841
384.906006	-76.162331
387.597656	-70.016304
390.289307	-69.968239
392.980957	-66.183922
395.672607	-65.139351
398.364258	-64.289986
401.055908	-71.051788
403.747559	-67.046165
406.439209	-67.287895
409.130859	-69.167694
411.822510	-72.189430
414.514160	-69.205833
417.205811	-71.585915
419.897461	-73.089188
422.589111	-77.011940
425.280762	-71.166725
427.972412	-72.611778
430.664063	-70.592140
433.355713	-70.931595
436.047363	-74.337502
438.739014	-75.698730
441.430664	-86.064545
444.122314	-80.714493
446.813965	-76.984993
449.505615	-84.689323
452.197266	-77.303749
454.888916	-78.083733
457.580566	-72.100197
460.272217	-76.291718
462.963867	-88.442032
465.655518	-83.813515
468.347168	-73.185692
471.038818	-81.247025
473.730469	-75.147583
